Date,MeanTemperatureF,MeanHumidity ,PrecipitationIn ,CloudCover ,Events,zip
6/5/2015,65,74,0,2,,94301
6/6/2015,66,74,0,3,,94301
6/7/2015,68,72,0,2,,94301
6/8/2015,80,55,0,1,,94301
6/9/2015,70,69,0,7,,94301
6/10/2015,66,87,0,7,Rain,94301
6/11/2015,68,80,0,2,,94301
6/12/2015,70,71,0,1,,94301
6/13/2015,71,75,0,2,,94301
6/14/2015,64,74,0,2,,94301
6/15/2015,63,70,0,2,,94301
6/16/2015,63,70,0,2,,94301
6/17/2015,63,72,0,3,,94301
6/18/2015,68,63,0,1,,94301
6/19/2015,64,66,0,2,,94301
6/20/2015,65,68,0,5,,94301
6/21/2015,64,68,0,2,,94301
6/22/2015,64,69,0,1,,94301
6/23/2015,66,58,0,0,,94301
6/24/2015,67,67,0,1,,94301
6/25/2015,72,59,0,0,,94301
6/26/2015,72,73,0,1,,94301
6/27/2015,70,69,0,6,,94301
6/28/2015,68,72,0,4,,94301
6/29/2015,68,69,0,2,,94301
6/30/2015,76,60,0,4,,94301
7/1/2015,70,69,0,5,,94301
7/2/2015,70,76,0,6,,94301
7/3/2015,71,75,0,2,,94301
7/4/2015,70,73,0,1,,94301
7/5/2015,70,69,0,3,,94301
7/6/2015,70,65,0,3,,94301
7/7/2015,72,63,0,3,,94301
7/8/2015,63,72,0,8,,94301
7/9/2015,66,70,0,7,,94301
7/10/2015,66,69,0,7,,94301
7/11/2015,68,62,0,3,,94301
7/12/2015,69,65,0,4,,94301
7/13/2015,72,64,0,4,,94301
7/14/2015,66,69,0,3,,94301
7/15/2015,70,64,0,0,,94301
7/16/2015,70,75,0,2,,94301
7/17/2015,72,73,0,4,,94301
7/18/2015,71,63,0,3,,94301
7/19/2015,75,62,0,6,,94301
7/20/2015,78,64,0,3,,94301
7/21/2015,68,75,0,2,,94301
7/22/2015,68,64,0,2,,94301
7/23/2015,67,62,0,3,,94301
7/24/2015,65,59,0,1,,94301
7/25/2015,64,73,0,1,,94301
7/26/2015,66,62,0,1,,94301
7/27/2015,72,60,0,0,,94301
7/28/2015,74,61,0,0,,94301
7/29/2015,72,64,0,0,,94301
7/30/2015,71,75,0,4,,94301
7/31/2015,70,76,0,5,,94301
8/1/2015,72,70,0,3,,94301
8/2/2015,70,68,0,4,,94301
8/3/2015,70,60,0,3,,94301
8/4/2015,68,61,0,5,,94301
8/5/2015,68,71,0,3,,94301
8/6/2015,66,77,0,6,,94301
8/7/2015,72,64,0,2,,94301
8/8/2015,,,,,,94301
8/9/2015,66,67,0,1,,94301
8/10/2015,68,68,0,4,,94301
8/11/2015,70,66,0,3,,94301
8/12/2015,68,60,0,0,,94301
8/13/2015,74,65,0,2,,94301
8/14/2015,73,66,0,2,,94301
8/15/2015,82,52,0,3,,94301
8/16/2015,80,56,0,4,,94301
8/17/2015,71,66,0,1,,94301
8/18/2015,71,71,0,2,,94301
8/19/2015,70,68,0,3,,94301
8/20/2015,70,70,0,0,,94301
8/21/2015,68,72,0,2,,94301
8/22/2015,70,69,0,2,,94301
8/23/2015,70,68,0,4,,94301
8/24/2015,68,68,0,2,,94301
8/25/2015,65,75,0,2,,94301
8/26/2015,70,71,0,4,,94301
8/27/2015,74,48,0,0,,94301
8/28/2015,76,72,0,3,,94301
8/29/2015,74,72,0,6,,94301
8/30/2015,71,59,0,1,,94301
8/31/2015,70,64,0,0,,94301
9/1/2014,73,59,0,0,,94041
9/2/2014,69,73,0,2,,94041
9/3/2014,70,66,0,3,,94041
9/4/2014,70,67,0,4,,94041
9/5/2014,69,69,0,4,,94041
9/6/2014,67,69,0,4,,94041
9/7/2014,66,67,0,4,,94041
9/8/2014,63,68,0,4,,94041
9/9/2014,65,72,0,3,,94041
9/10/2014,72,60,0,2,,94041
9/11/2014,72,61,0,1,,94041
9/12/2014,71,62,0,1,,94041
9/13/2014,70,69,0,2,,94041
9/14/2014,70,65,0,2,,94041
9/15/2014,69,65,0,2,,94041
9/16/2014,70,61,0,0,,94041
9/17/2014,74,63,0,4,,94041
9/18/2014,75,62,T,6,Rain,94041
9/19/2014,69,79,0,3,,94041
9/20/2014,70,74,0,4,,94041
9/21/2014,69,70,0,5,,94041
9/22/2014,71,64,0,4,,94041
9/23/2014,69,67,0,2,,94041
9/24/2014,71,69,0,3,,94041
9/25/2014,66,79,0.41,6,Rain,94041
9/26/2014,66,73,0,2,,94041
9/27/2014,68,70,0,3,,94041
9/28/2014,67,75,0,2,,94041
9/29/2014,65,81,0,2,,94041
9/30/2014,66,77,0,0,,94041
10/1/2014,71,59,0,0,,94041
10/2/2014,73,40,0,0,,94041
10/3/2014,76,39,0,0,,94041
10/4/2014,74,35,0,0,,94041
10/5/2014,73,47,0,0,,94041
10/6/2014,71,59,0,0,,94041
10/7/2014,67,75,0,1,,94041
10/8/2014,69,73,0,0,,94041
10/9/2014,65,83,0,2,,94041
10/10/2014,63,82,0,4,,94041
10/11/2014,66,73,0,2,,94041
10/12/2014,72,56,0,0,,94041
10/13/2014,70,57,0,0,,94041
10/14/2014,65,75,0,3,,94041
10/15/2014,67,64,T,3,,94041
10/16/2014,64,62,0,0,,94041
10/17/2014,65,60,0,1,,94041
10/18/2014,68,65,0,0,,94041
10/19/2014,65,79,0,2,,94041
10/20/2014,64,73,0.02,5,Rain,94041
10/21/2014,62,64,0,0,,94041
10/22/2014,62,65,0,0,,94041
10/23/2014,66,69,0,1,,94041
10/24/2014,64,77,0,1,,94041
10/25/2014,65,75,0.1,4,Rain,94041
10/26/2014,62,63,0,1,,94041
10/27/2014,59,69,0,0,,94041
10/28/2014,61,66,0,0,,94041
10/29/2014,66,63,0,0,,94041
10/30/2014,68,65,0,0,,94041
10/31/2014,60,89,0.14,6,Rain,94041
11/1/2014,57,74,0.03,3,Rain,94041
11/2/2014,57,69,0,0,,94041
11/3/2014,57,60,0,0,,94041
11/4/2014,59,69,0,0,,94041
11/5/2014,63,61,0,0,,94041
11/6/2014,63,66,0,0,,94041
11/7/2014,61,84,0.01,3,Fog,94041
11/8/2014,62,75,0,1,,94041
11/9/2014,63,72,0,1,,94041
11/10/2014,60,82,0.01,4,Fog,94041
11/11/2014,60,69,0,5,,94041
11/12/2014,62,59,0.03,6,Rain,94041
11/13/2014,61,84,0.1,5,Rain,94041
11/14/2014,59,78,0,2,,94041
11/15/2014,57,73,0,2,,94041
11/16/2014,57,54,0.01,0,,94041
11/17/2014,56,51,0,0,,94041
11/18/2014,56,56,0,0,,94041
11/19/2014,61,66,0.06,6,Rain,94041
11/20/2014,56,89,0.14,5,Rain,94041
11/21/2014,56,76,0,5,,94041
11/22/2014,61,77,0.01,5,,94041
11/23/2014,56,67,0,0,,94041
11/24/2014,55,61,0,0,,94041
11/25/2014,55,60,0,0,,94041
11/26/2014,57,65,0,0,,94041
11/27/2014,57,68,0,0,,94041
11/28/2014,54,72,0,5,Fog,94041
11/29/2014,58,89,0.34,6,Rain,94041
11/30/2014,58,84,0.47,5,Rain,94041
12/1/2014,62,82,0.12,3,Rain,94041
12/2/2014,59,92,1.25,8,Rain,94041
12/3/2014,61,91,1.85,7,Rain,94041
12/4/2014,62,80,0.01,4,Rain,94041
12/5/2014,60,87,0.02,5,Rain,94041
12/6/2014,64,79,0.22,5,Rain,94041
12/7/2014,58,89,0.01,3,,94041
12/8/2014,61,77,0.01,1,,94041
12/9/2014,59,89,0,3,,94041
12/10/2014,61,82,0.01,3,,94041
12/11/2014,58,78,3.36,8,Rain,94041
12/12/2014,53,84,0.18,6,Rain,94041
12/13/2014,50,86,0.02,2,Rain,94041
12/14/2014,53,74,0.07,3,Rain,94041
12/15/2014,53,84,0.71,6,Rain,94041
12/16/2014,56,75,0.33,5,Rain,94041
12/17/2014,53,84,0.16,6,Rain,94041
12/18/2014,58,75,0,5,,94041
12/19/2014,56,83,0.13,8,Rain,94041
12/20/2014,58,83,0.01,8,,94041
12/21/2014,61,83,0,7,,94041
12/22/2014,58,80,0,5,Fog,94041
12/23/2014,59,73,0,0,,94041
12/24/2014,55,82,0.06,5,Fog-Rain,94041
12/25/2014,51,56,T,0,,94041
12/26/2014,50,55,0,0,,94041
12/27/2014,45,60,0,0,,94041
12/28/2014,48,72,0,2,,94041
12/29/2014,49,74,0,2,,94041
12/30/2014,46,55,0,0,,94041
12/31/2014,47,35,0,0,,94041
1/1/2015,43,45,0,0,,94041
1/2/2015,43,57,0,0,,94041
1/3/2015,43,62,0,0,,94041
1/4/2015,46,70,T,0,Rain,94041
1/5/2015,49,65,0,0,,94041
1/6/2015,52,64,T,0,,94041
1/7/2015,53,63,0,0,,94041
1/8/2015,52,74,0,0,,94041
1/9/2015,56,71,0,0,,94041
1/10/2015,53,79,0,2,,94041
1/11/2015,49,89,0,4,Fog,94041
1/12/2015,51,80,0.01,0,,94041
1/13/2015,53,70,0,1,Fog-Rain,94041
1/14/2015,50,66,0,0,,94041
1/15/2015,51,70,0,0,,94041
1/16/2015,54,75,0,4,,94041
1/17/2015,54,81,0,3,,94041
1/18/2015,55,86,0,3,,94041
1/19/2015,54,82,0,6,Fog,94041
1/20/2015,54,75,0,4,Fog,94041
1/21/2015,52,68,0,0,,94041
1/22/2015,50,70,0,0,,94041
1/23/2015,54,62,0,0,,94041
1/24/2015,59,52,0,0,,94041
1/25/2015,55,65,0,0,,94041
1/26/2015,54,64,0,0,,94041
1/27/2015,60,57,0,5,,94041
1/28/2015,56,69,0,0,,94041
1/29/2015,56,74,0,3,,94041
1/30/2015,56,77,0,3,,94041
1/31/2015,59,55,0,0,,94041
2/1/2015,53,59,0,0,,94041
2/2/2015,57,66,0,0,,94041
2/3/2015,60,67,0,0,,94041
2/4/2015,56,78,0,0,,94041
2/5/2015,57,72,0,0,,94041
2/6/2015,62,71,1.3,6,Rain,94041
2/7/2015,64,79,0.37,6,Rain,94041
2/8/2015,62,78,0.72,6,Rain,94041
2/9/2015,60,69,T,3,,94041
2/10/2015,55,72,0.01,0,,94041
2/11/2015,56,67,0,0,,94041
2/12/2015,60,65,0,0,,94041
2/13/2015,62,68,0,0,,94041
2/14/2015,60,73,0,0,,94041
2/15/2015,60,57,0,0,,94041
2/16/2015,60,67,0,1,,94041
2/17/2015,56,83,0,8,,94041
2/18/2015,58,78,0,4,,94041
2/19/2015,58,78,0,5,,94041
2/20/2015,62,69,0,3,,94041
2/21/2015,59,60,0,1,,94041
2/22/2015,57,56,0,1,,94041
2/23/2015,54,35,0,0,,94041
2/24/2015,53,43,0,0,,94041
2/25/2015,53,60,0,0,,94041
2/26/2015,57,69,0,0,,94041
2/27/2015,58,67,0,3,,94041
2/28/2015,53,70,0.05,3,Rain,94041
3/1/2015,52,68,0,0,,94041
3/2/2015,52,65,0.05,2,Rain,94041
3/3/2015,53,69,0,0,,94041
3/4/2015,55,59,0,0,,94041
3/5/2015,57,54,0,0,,94041
3/6/2015,58,56,0,0,,94041
3/7/2015,59,55,0,0,,94041
3/8/2015,60,69,0,3,,94041
3/9/2015,60,72,0,3,,94041
3/10/2015,59,80,0,3,,94041
3/11/2015,62,69,0.08,6,Rain,94041
3/12/2015,62,69,0,2,,94041
3/13/2015,63,62,0,0,,94041
3/14/2015,69,60,0,0,,94041
3/15/2015,66,45,0,0,,94041
3/16/2015,63,57,0,0,,94041
3/17/2015,60,64,0,0,,94041
3/18/2015,60,60,0,0,,94041
3/19/2015,64,55,0,0,,94041
3/20/2015,60,58,0,0,,94041
3/21/2015,61,67,0,2,,94041
3/22/2015,62,67,0.03,5,Rain,94041
3/23/2015,59,69,T,3,Rain,94041
3/24/2015,59,68,0,2,,94041
3/25/2015,62,65,0,0,,94041
3/26/2015,68,61,0,0,,94041
3/27/2015,61,81,0,0,,94041
3/28/2015,64,61,0,0,,94041
3/29/2015,62,60,0,0,,94041
3/30/2015,59,64,0,0,,94041
3/31/2015,59,57,0,1,,94041
4/1/2015,57,48,0,0,,94041
4/2/2015,58,46,0,0,,94041
4/3/2015,57,46,0,0,,94041
4/4/2015,55,51,0,0,,94041
4/5/2015,53,58,0.03,2,Rain,94041
4/6/2015,52,55,0,1,,94041
4/7/2015,55,68,0.57,4,Rain,94041
4/8/2015,56,55,0,3,,94041
4/9/2015,57,57,0,0,,94041
4/10/2015,58,61,0,0,,94041
4/11/2015,60,61,0,0,,94041
4/12/2015,62,58,0,0,,94041
4/13/2015,60,63,0,2,,94041
4/14/2015,57,45,0,0,,94041
4/15/2015,61,44,0,0,,94041
4/16/2015,66,33,0,0,,94041
4/17/2015,63,52,0,0,,94041
4/18/2015,62,67,0,2,,94041
4/19/2015,60,76,0,4,,94041
4/20/2015,60,75,0,4,,94041
4/21/2015,61,68,0,6,,94041
4/22/2015,60,68,0,2,,94041
4/23/2015,62,63,0,4,,94041
4/24/2015,59,56,T,2,,94041
4/25/2015,58,71,0.28,4,Rain,94041
4/26/2015,60,57,0,0,,94041
4/27/2015,69,58,0,0,,94041
4/28/2015,65,70,0,3,,94041
4/29/2015,70,55,0,1,,94041
4/30/2015,74,44,0,0,,94041
5/1/2015,,,0,0,,94041
5/2/2015,,,0,3,,94041
5/3/2015,,,0,2,,94041
5/4/2015,58,62,0,4,,94041
5/5/2015,59,60,0,0,,94041
5/6/2015,59,62,0,1,,94041
5/7/2015,56,65,0.04,3,Rain,94041
5/8/2015,60,64,0,1,,94041
5/9/2015,59,72,0,4,,94041
5/10/2015,60,72,0,3,,94041
5/11/2015,56,68,0,0,,94041
5/12/2015,57,54,0,0,,94041
5/13/2015,59,56,0,2,,94041
5/14/2015,60,67,0.6,6,Rain,94041
5/15/2015,58,71,0,4,,94041
5/16/2015,59,68,0,4,,94041
5/17/2015,60,62,0,5,,94041
5/18/2015,59,72,T,8,,94041
5/19/2015,60,71,T,6,,94041
5/20/2015,61,67,0,7,,94041
5/21/2015,61,66,0,7,,94041
5/22/2015,61,71,T,7,Rain,94041
5/23/2015,60,67,0,4,,94041
5/24/2015,60,71,0,1,,94041
5/25/2015,61,71,0,4,,94041
5/26/2015,62,71,0,4,,94041
5/27/2015,62,71,0,4,,94041
5/28/2015,60,78,0,5,,94041
5/29/2015,60,80,0,4,,94041
5/30/2015,62,75,0,5,,94041
5/31/2015,62,72,0,4,,94041
6/1/2015,66,64,0,5,,94041
6/2/2015,64,68,0,2,,94041
6/3/2015,62,64,0,1,,94041
6/4/2015,64,66,0,0,,94041
6/5/2015,64,71,0,0,,94041
6/6/2015,66,72,0,3,,94041
6/7/2015,70,70,0,3,,94041
6/8/2015,76,59,0,0,,94041
6/9/2015,71,69,T,1,,94041
6/10/2015,67,80,0.1,6,Rain,94041
6/11/2015,69,78,0.01,5,,94041
6/12/2015,71,68,0,1,,94041
6/13/2015,70,72,0,2,,94041
6/14/2015,64,74,0,2,,94041
6/15/2015,62,75,0,4,,94041
6/16/2015,64,72,0,2,,94041
6/17/2015,65,73,0,2,,94041
6/18/2015,65,65,0,0,,94041
6/19/2015,65,68,0,0,,94041
6/20/2015,66,70,0,0,,94041
6/21/2015,63,72,0,3,,94041
6/22/2015,62,75,0,1,,94041
6/23/2015,65,62,0,0,,94041
6/24/2015,66,66,0,1,,94041
6/25/2015,74,55,0,0,,94041
6/26/2015,71,68,0,0,,94041
6/27/2015,69,70,0,2,,94041
6/28/2015,68,71,0,3,,94041
6/29/2015,68,69,0,3,,94041
6/30/2015,75,61,0,1,,94041
7/1/2015,73,70,T,0,Rain,94041
7/2/2015,71,71,T,0,Rain,94041
7/3/2015,70,74,T,3,,94041
7/4/2015,70,75,0,4,,94041
7/5/2015,70,72,0,3,,94041
7/6/2015,70,69,0,3,,94041
7/7/2015,69,66,0,3,,94041
7/8/2015,67,69,0,3,,94041
7/9/2015,66,70,T,8,Rain,94041
7/10/2015,68,71,T,4,,94041
7/11/2015,67,64,0,1,,94041
7/12/2015,69,62,0,0,,94041
7/13/2015,68,66,0,1,,94041
7/14/2015,67,69,0,1,,94041
7/15/2015,70,65,0,1,,94041
7/16/2015,70,69,0,2,,94041
7/17/2015,71,71,0,2,,94041
7/18/2015,70,67,0,3,,94041
7/19/2015,77,59,0,2,,94041
7/20/2015,76,63,0,0,,94041
7/21/2015,69,73,0,2,,94041
7/22/2015,67,70,0,0,,94041
7/23/2015,66,65,0,2,,94041
7/24/2015,66,62,0,0,,94041
7/25/2015,66,77,0,1,,94041
7/26/2015,69,63,0,2,,94041
7/27/2015,72,57,0,0,,94041
7/28/2015,76,55,0,0,,94041
7/29/2015,75,64,0,0,,94041
7/30/2015,71,73,0,3,,94041
7/31/2015,70,76,0,3,,94041
8/1/2015,71,69,0,3,,94041
8/2/2015,69,72,0,4,,94041
8/3/2015,70,61,0,1,,94041
8/4/2015,68,61,T,1,,94041
8/5/2015,69,71,0,0,,94041
8/6/2015,69,75,0.01,1,,94041
8/7/2015,70,66,0,1,,94041
8/8/2015,69,69,0,2,,94041
8/9/2015,67,69,0,0,,94041
8/10/2015,69,72,0,1,,94041
8/11/2015,69,67,0,2,,94041
8/12/2015,70,62,0,0,,94041
8/13/2015,70,68,0,2,,94041
8/14/2015,71,67,0,3,,94041
8/15/2015,77,55,0,0,,94041
8/16/2015,82,50,0,0,,94041
8/17/2015,74,66,0,1,,94041
8/18/2015,69,72,0,4,,94041
8/19/2015,70,68,0,3,,94041
8/20/2015,68,68,0,4,,94041
8/21/2015,68,71,0,2,,94041
8/22/2015,69,69,0,4,,94041
8/23/2015,69,71,0,4,,94041
8/24/2015,68,71,0,3,,94041
8/25/2015,68,71,0,2,,94041
8/26/2015,72,64,0,3,,94041
8/27/2015,76,52,0,0,,94041
8/28/2015,78,61,0,1,,94041
8/29/2015,73,68,T,4,,94041
8/30/2015,70,63,0,2,,94041
8/31/2015,72,63,0,0,,94041
9/1/2014,72,59,0,0,,95113
9/2/2014,68,72,0,0,,95113
9/3/2014,69,68,0,3,,95113
9/4/2014,70,65,0,4,,95113
9/5/2014,67,71,0,2,,95113
9/6/2014,67,67,0,3,,95113
9/7/2014,66,70,0,3,,95113
9/8/2014,63,70,0,3,,95113
9/9/2014,65,68,0,2,,95113
9/10/2014,72,62,0,1,,95113
9/11/2014,73,56,0,1,,95113
9/12/2014,72,61,0,1,,95113
9/13/2014,71,71,0,4,,95113
9/14/2014,69,63,0,2,,95113
9/15/2014,69,67,0,2,,95113
9/16/2014,69,58,0,1,,95113
9/17/2014,71,60,0,3,,95113
9/18/2014,72,68,T,5,,95113
9/19/2014,70,76,0,3,,95113
9/20/2014,70,74,0,4,,95113
9/21/2014,68,71,0,5,,95113
9/22/2014,71,62,0,5,,95113
9/23/2014,69,70,0,4,,95113
9/24/2014,71,70,0,4,,95113
9/25/2014,65,77,0.36,6,Rain,95113
9/26/2014,65,67,T,4,,95113
9/27/2014,67,65,0,3,,95113
9/28/2014,67,68,0,4,,95113
9/29/2014,65,74,0,4,,95113
9/30/2014,65,63,0,1,,95113
10/1/2014,70,54,0,0,,95113
10/2/2014,72,41,0,0,,95113
10/3/2014,75,37,0,0,,95113
10/4/2014,75,35,0,1,,95113
10/5/2014,74,38,0,1,,95113
10/6/2014,72,54,0,1,,95113
10/7/2014,69,60,0,2,,95113
10/8/2014,70,59,0,1,,95113
10/9/2014,65,73,0,2,,95113
10/10/2014,64,76,0,5,,95113
10/11/2014,65,66,0,3,,95113
10/12/2014,71,53,0,0,,95113
10/13/2014,71,48,0,1,,95113
10/14/2014,64,71,0,4,,95113
10/15/2014,66,63,T,5,,95113
10/16/2014,63,63,0,5,,95113
10/17/2014,63,60,0,4,,95113
10/18/2014,66,60,0,0,,95113
10/19/2014,65,77,0,4,Fog,95113
10/20/2014,61,75,T,5,Rain,95113
10/21/2014,59,65,0,2,,95113
10/22/2014,60,62,0,4,,95113
10/23/2014,65,65,0,3,,95113
10/24/2014,65,69,0,2,,95113
10/25/2014,64,74,0.11,5,Rain,95113
10/26/2014,60,65,0,3,,95113
10/27/2014,58,65,0,2,,95113
10/28/2014,60,62,0,0,,95113
10/29/2014,64,60,0,1,,95113
10/30/2014,68,49,0,5,,95113
10/31/2014,58,86,0.51,7,Rain,95113
11/1/2014,56,78,0.02,4,Rain,95113
11/2/2014,55,68,0,1,,95113
11/3/2014,56,60,0,3,,95113
11/4/2014,57,68,0,2,,95113
11/5/2014,62,58,0,2,,95113
11/6/2014,62,62,0,3,,95113
11/7/2014,60,79,0,3,Fog,95113
11/8/2014,62,70,0,3,,95113
11/9/2014,62,66,0,1,,95113
11/10/2014,60,77,0,3,Fog,95113
11/11/2014,59,69,0,6,,95113
11/12/2014,61,60,T,7,,95113
11/13/2014,60,80,0.14,7,Rain,95113
11/14/2014,59,78,0,4,,95113
11/15/2014,57,75,0,4,,95113
11/16/2014,55,53,0,5,,95113
11/17/2014,53,48,0,3,,95113
11/18/2014,55,51,0,5,,95113
11/19/2014,59,64,T,5,Rain,95113
11/20/2014,55,93,0.12,6,Rain,95113
11/21/2014,55,76,0.01,6,,95113
11/22/2014,57,84,0.01,6,Rain,95113
11/23/2014,55,64,0,2,,95113
11/24/2014,52,62,0,1,,95113
11/25/2014,54,52,0,1,,95113
11/26/2014,56,60,0,1,,95113
11/27/2014,56,62,0,2,,95113
11/28/2014,52,63,0,3,,95113
11/29/2014,56,86,0.71,7,Rain,95113
11/30/2014,57,89,0.57,5,Rain,95113
12/1/2014,59,84,0.02,4,Fog,95113
12/2/2014,58,92,1.2,7,Fog-Rain,95113
12/3/2014,60,92,1.28,7,Rain,95113
12/4/2014,61,84,0.01,5,Rain,95113
12/5/2014,60,87,0.02,7,Rain,95113
12/6/2014,62,78,0.02,6,Rain,95113
12/7/2014,58,84,0,5,Fog,95113
12/8/2014,60,75,0,4,,95113
12/9/2014,58,87,0,6,,95113
12/10/2014,58,83,0,6,,95113
12/11/2014,57,80,3.23,8,Rain,95113
12/12/2014,51,86,0.2,7,Rain,95113
12/13/2014,50,86,T,4,,95113
12/14/2014,52,74,0.05,5,Rain,95113
12/15/2014,53,89,0.65,7,Rain,95113
12/16/2014,55,76,0.55,6,Rain,95113
12/17/2014,52,84,0.22,6,Rain,95113
12/18/2014,56,72,0,6,,95113
12/19/2014,55,86,0.19,7,Rain,95113
12/20/2014,58,82,0.06,8,Rain,95113
12/21/2014,59,87,T,7,Rain,95113
12/22/2014,58,86,0,5,,95113
12/23/2014,59,76,0.02,2,Fog,95113
12/24/2014,53,83,0.04,4,Fog-Rain,95113
12/25/2014,51,57,0,0,,95113
12/26/2014,49,53,0,0,,95113
12/27/2014,44,59,0,3,,95113
12/28/2014,47,67,0,2,,95113
12/29/2014,50,72,0,4,,95113
12/30/2014,45,51,0,1,,95113
12/31/2014,46,29,0,1,,95113
1/1/2015,42,46,0,0,,95113
1/2/2015,42,57,0,1,,95113
1/3/2015,43,63,0,1,,95113
1/4/2015,45,68,0,3,,95113
1/5/2015,48,68,0,4,,95113
1/6/2015,51,62,0,1,,95113
1/7/2015,54,63,0,2,,95113
1/8/2015,53,72,0,5,,95113
1/9/2015,57,69,0,5,,95113
1/10/2015,54,80,0,4,,95113
1/11/2015,50,92,0,6,Fog,95113
1/12/2015,51,80,0.01,2,,95113
1/13/2015,54,67,0,3,Fog,95113
1/14/2015,51,66,0,4,,95113
1/15/2015,51,72,0,4,,95113
1/16/2015,53,74,0,5,,95113
1/17/2015,54,85,0,6,,95113
1/18/2015,55,86,0,5,,95113
1/19/2015,53,84,0.01,6,,95113
1/20/2015,51,76,0,4,,95113
1/21/2015,50,69,0,1,,95113
1/22/2015,47,74,0,2,,95113
1/23/2015,52,63,0,0,,95113
1/24/2015,56,59,0,0,,95113
1/25/2015,51,69,0,1,,95113
1/26/2015,52,63,0,4,,95113
1/27/2015,59,57,T,6,,95113
1/28/2015,56,67,0,3,,95113
1/29/2015,54,78,0,4,Fog,95113
1/30/2015,57,68,0,4,,95113
1/31/2015,57,60,0,0,,95113
2/1/2015,53,53,T,5,,95113
2/2/2015,55,64,T,3,,95113
2/3/2015,60,65,0,4,,95113
2/4/2015,59,65,0,4,,95113
2/5/2015,60,68,0,5,,95113
2/6/2015,61,76,1.26,6,Rain,95113
2/7/2015,63,86,0.03,6,Rain,95113
2/8/2015,61,86,0.39,6,Rain,95113
2/9/2015,59,75,0.02,4,,95113
2/10/2015,54,75,0,3,,95113
2/11/2015,55,69,0,4,,95113
2/12/2015,58,68,0,3,,95113
2/13/2015,62,60,0,2,,95113
2/14/2015,60,64,0,1,,95113
2/15/2015,60,58,0,2,,95113
2/16/2015,60,69,0,3,,95113
2/17/2015,57,83,0,8,,95113
2/18/2015,59,75,0,5,,95113
2/19/2015,60,78,0,6,,95113
2/20/2015,61,69,0,4,,95113
2/21/2015,58,58,0,2,,95113
2/22/2015,56,55,0,2,,95113
2/23/2015,54,31,0,1,,95113
2/24/2015,51,43,0,1,,95113
2/25/2015,54,60,0,2,,95113
2/26/2015,58,63,0,3,,95113
2/27/2015,57,72,0,4,,95113
2/28/2015,52,69,0.04,5,Rain,95113
3/1/2015,52,64,0,1,,95113
3/2/2015,52,69,0.05,4,Rain,95113
3/3/2015,52,69,0,1,,95113
3/4/2015,55,55,0,1,,95113
3/5/2015,59,51,0,0,,95113
3/6/2015,58,54,0,0,,95113
3/7/2015,60,54,0,0,,95113
3/8/2015,60,70,0,4,,95113
3/9/2015,62,68,0,5,,95113
3/10/2015,62,70,0,6,,95113
3/11/2015,62,71,0.1,6,Rain,95113
3/12/2015,62,68,0,5,,95113
3/13/2015,65,60,T,5,,95113
3/14/2015,72,49,0,4,,95113
3/15/2015,68,47,0,5,,95113
3/16/2015,63,60,0,6,,95113
3/17/2015,61,62,0,4,,95113
3/18/2015,60,61,0,1,,95113
3/19/2015,64,56,0,2,,95113
3/20/2015,60,54,0,5,,95113
3/21/2015,61,58,0,5,,95113
3/22/2015,63,63,T,6,Rain,95113
3/23/2015,60,68,0.04,6,Rain,95113
3/24/2015,59,66,0,5,,95113
3/25/2015,62,64,0,2,,95113
3/26/2015,69,55,0,0,,95113
3/27/2015,63,74,0,1,,95113
3/28/2015,64,56,0,2,,95113
3/29/2015,63,55,0,1,,95113
3/30/2015,61,70,0,3,,95113
3/31/2015,59,57,0,1,,95113
4/1/2015,56,53,0,2,,95113
4/2/2015,57,47,0,0,,95113
4/3/2015,59,43,0,0,,95113
4/4/2015,54,55,0,2,,95113
4/5/2015,53,60,0,4,,95113
4/6/2015,53,55,0,4,,95113
4/7/2015,54,70,0,5,Rain,95113
4/8/2015,56,57,0,4,,95113
4/9/2015,57,55,0,3,,95113
4/10/2015,58,58,0,2,,95113
4/11/2015,58,62,0,3,,95113
4/12/2015,63,60,0,1,,95113
4/13/2015,58,65,T,3,,95113
4/14/2015,57,43,0,1,,95113
4/15/2015,60,47,0,2,,95113
4/16/2015,64,44,0,0,,95113
4/17/2015,65,51,0,0,,95113
4/18/2015,63,65,0,2,,95113
4/19/2015,60,70,0,4,,95113
4/20/2015,62,69,0,5,,95113
4/21/2015,62,65,0,6,,95113
4/22/2015,62,65,0,4,,95113
4/23/2015,62,65,0,6,,95113
4/24/2015,59,57,T,4,Rain,95113
4/25/2015,58,74,0.33,6,Rain,95113
4/26/2015,60,55,0,2,,95113
4/27/2015,68,57,0,2,,95113
4/28/2015,62,70,0,5,,95113
4/29/2015,62,67,0,1,,95113
4/30/2015,69,49,0,1,,95113
5/1/2015,71,56,0,1,,95113
5/2/2015,63,65,0,2,,95113
5/3/2015,61,66,0,2,,95113
5/4/2015,58,66,0,4,,95113
5/5/2015,60,62,0,1,,95113
5/6/2015,60,62,0,1,,95113
5/7/2015,54,67,0.03,5,Rain,95113
5/8/2015,62,62,0,2,,95113
5/9/2015,61,68,0,5,,95113
5/10/2015,61,66,0,5,,95113
5/11/2015,58,68,0,3,,95113
5/12/2015,56,56,0,4,,95113
5/13/2015,58,57,0,4,,95113
